experiment_id,length_bucket,sample_id,key_id,key_index,seed,geometry,nominal_fraction,ai_generated_fraction,detector_score,threshold,detected,n_tokens,n_scored_positions,timestamp
137,250,250_0,ba89af07,1,20003,contiguous,0.5,0.5,0.5908333333333333,0.5290322580645161,True,250,240,2026-08-15T17:46:43
138,250,250_0,ba89af07,1,20003,scattered,0.05,0.048,0.5057142857142857,0.5290322580645161,False,250,245,2026-08-15T17:46:43
139,250,250_0,ba89af07,1,20003,scattered,0.1,0.1,0.5155102040816326,0.5290322580645161,False,250,245,2026-08-15T17:46:43
140,250,250_0,ba89af07,1,20003,scattered,0.15,0.152,0.5113821138211382,0.5290322580645161,False,250,246,2026-08-15T17:46:43
141,250,250_0,ba89af07,1,20003,scattered,0.2,0.2,0.5158536585365854,0.5290322580645161,False,250,246,2026-08-15T17:46:43
142,250,250_0,ba89af07,1,20003,scattered,0.25,0.248,0.5247967479674797,0.5290322580645161,False,250,246,2026-08-15T17:46:43
143,250,250_0,ba89af07,1,20003,scattered,0.3,0.3,0.5369918699186992,0.5290322580645161,True,250,246,2026-08-15T17:46:43
144,250,250_0,ba89af07,1,20003,scattered,0.4,0.4,0.5483739837398374,0.5290322580645161,True,250,246,2026-08-15T17:46:43
145,250,250_0,ba89af07,1,20003,scattered,0.5,0.5,0.5710204081632653,0.5290322580645161,True,250,245,2026-08-15T17:46:43
146,250,250_0,ba89af07,1,20004,contiguous,0.05,0.048,0.5151020408163265,0.5290322580645161,False,250,245,2026-08-15T17:46:43
147,250,250_0,ba89af07,1,20004,contiguous,0.1,0.1,0.5269387755102041,0.5290322580645161,False,250,245,2026-08-15T17:46:43
148,250,250_0,ba89af07,1,20004,contiguous,0.15,0.152,0.53130081300813,0.5290322580645161,True,250,246,2026-08-15T17:46:43
149,250,250_0,ba89af07,1,20004,contiguous,0.2,0.2,0.5382113821138211,0.5290322580645161,True,250,246,2026-08-15T17:46:43
150,250,250_0,ba89af07,1,20004,contiguous,0.25,0.248,0.5422764227642276,0.5290322580645161,True,250,246,2026-08-15T17:46:43
151,250,250_0,ba89af07,1,20004,contiguous,0.3,0.3,0.5520325203252032,0.5290322580645161,True,250,246,2026-08-15T17:46:43
152,250,250_0,ba89af07,1,20004,contiguous,0.4,0.4,0.5718367346938775,0.5290322580645161,True,250,245,2026-08-15T17:46:43
153,250,250_0,ba89af07,1,20004,contiguous,0.5,0.5,0.5951020408163266,0.5290322580645161,True,250,245,2026-08-15T17:46:43
154,250,250_0,ba89af07,1,20004,scattered,0.05,0.048,0.5057142857142857,0.5290322580645161,False,250,245,2026-08-15T17:46:43
155,250,250_0,ba89af07,1,20004,scattered,0.1,0.1,0.5053061224489795,0.5290322580645161,False,250,245,2026-08-15T17:46:43
156,250,250_0,ba89af07,1,20004,scattered,0.15,0.152,0.5195918367346939,0.5290322580645161,False,250,245,2026-08-15T17:46:43
157,250,250_0,ba89af07,1,20004,scattered,0.2,0.2,0.5232653061224489,0.5290322580645161,False,250,245,2026-08-15T17:46:43
158,250,250_0,ba89af07,1,20004,scattered,0.25,0.248,0.5277551020408163,0.5290322580645161,False,250,245,2026-08-15T17:46:43
159,250,250_0,ba89af07,1,20004,scattered,0.3,0.3,0.528395061728395,0.5290322580645161,False,250,243,2026-08-15T17:46:43
160,250,250_0,ba89af07,1,20004,scattered,0.4,0.4,0.5367521367521367,0.5290322580645161,True,250,234,2026-08-15T17:46:43
161,250,250_0,ba89af07,1,20004,scattered,0.5,0.5,0.5618421052631579,0.5290322580645161,True,250,228,2026-08-15T17:46:43
162,250,250_0,21f80958,2,-1,none,0.0,0.0,0.5126530612244898,0.5230769230769231,False,250,245,2026-08-15T17:46:43
163,250,250_0,21f80958,2,20000,contiguous,0.05,0.048,0.5139917695473251,0.5230769230769231,False,250,243,2026-08-15T17:46:43
164,250,250_0,21f80958,2,20000,contiguous,0.1,0.1,0.5193415637860083,0.5230769230769231,False,250,243,2026-08-15T17:46:43
165,250,250_0,21f80958,2,20000,contiguous,0.15,0.152,0.5286885245901639,0.5230769230769231,True,250,244,2026-08-15T17:46:43
166,250,250_0,21f80958,2,20000,contiguous,0.2,0.2,0.5377049180327869,0.5230769230769231,True,250,244,2026-08-15T17:46:43
167,250,250_0,21f80958,2,20000,contiguous,0.25,0.248,0.5487704918032786,0.5230769230769231,True,250,244,2026-08-15T17:46:43
168,250,250_0,21f80958,2,20000,contiguous,0.3,0.3,0.5545081967213115,0.5230769230769231,True,250,244,2026-08-15T17:46:43
169,250,250_0,21f80958,2,20000,contiguous,0.4,0.4,0.5683127572016461,0.5230769230769231,True,250,243,2026-08-15T17:46:43
170,250,250_0,21f80958,2,20000,contiguous,0.5,0.5,0.5835390946502058,0.5230769230769231,True,250,243,2026-08-15T17:46:43
171,250,250_0,21f80958,2,20000,scattered,0.05,0.048,0.5114285714285715,0.5230769230769231,False,250,245,2026-08-15T17:46:43
172,250,250_0,21f80958,2,20000,scattered,0.1,0.1,0.5134693877551021,0.5230769230769231,False,250,245,2026-08-15T17:46:43
