experiment_id,axis,condition,param_value,prompt_id,replicate,seed,key_id,language,n_tokens,n_chars,detector_score,threshold,detected,n_scored_positions,watermarked_tokens_retained,watermarked_fraction_retained,token_overlap_original,edit_distance_vs_watermarked,edit_distance_vs_original,semantic_sim_vs_watermarked,semantic_sim_vs_original,timestamp
264,mixture,scattered,1.0,8,0,20345,075c5cf8,en,128,530,0.6419354838709678,0.5388429752066116,True,93,128,1.0,0.1875,0,122,1.0,0.9985687559064149,2026-08-15T16:03:44
265,mixture,scattered,0.9,8,0,20345,075c5cf8,en,128,532,0.5703703703703704,0.5388429752066116,True,108,115,0.8984375,0.2265625,13,111,0.995957191758978,0.9948780725246864,2026-08-15T16:03:44
266,mixture,scattered,0.75,8,0,20345,075c5cf8,en,128,555,0.5146551724137931,0.5388429752066116,False,116,96,0.75,0.3359375,32,92,0.9951590792673851,0.994722676413044,2026-08-15T16:03:44
267,mixture,scattered,0.5,8,0,20345,075c5cf8,en,128,609,0.5153225806451613,0.5388429752066116,False,124,64,0.5,0.5234375,63,62,0.9952165482254207,0.9948714463327197,2026-08-15T16:03:44
268,mixture,scattered,0.25,8,0,20345,075c5cf8,en,128,659,0.4629032258064516,0.5388429752066116,False,124,32,0.25,0.765625,95,30,0.997153082871185,0.9973223246173526,2026-08-15T16:03:44
269,mixture,scattered,0.1,8,0,20345,075c5cf8,en,128,630,0.482258064516129,0.5388429752066116,False,124,13,0.1015625,0.90625,113,12,0.9985341458836843,0.9993060252867824,2026-08-15T16:03:44
270,mixture,scattered,0.0,8,0,20345,075c5cf8,en,128,639,0.49112903225806454,0.5388429752066116,False,124,0,0.0,1.0,122,0,0.9985687559064149,1.0,2026-08-15T16:03:44
271,edit,spelling,0.03125,8,0,20345,075c5cf8,en,128,541,0.6193548387096774,0.5388429752066116,True,93,124,0.96875,0.1875,4,123,0.9986287197540619,0.9965559074461346,2026-08-15T16:03:44
272,edit,grammar,0.0625,8,0,20345,075c5cf8,en,128,548,0.614423076923077,0.5388429752066116,True,104,120,0.9375,0.1875,8,124,0.9953027276776514,0.9932756593467472,2026-08-15T16:03:44
273,edit,punctuation,0.0390625,8,0,20345,075c5cf8,en,128,544,0.613978494623656,0.5388429752066116,True,93,123,0.9609375,0.1875,5,123,0.9987884303628712,0.9966065619009518,2026-08-15T16:03:44
274,edit,light_copyedit,0.1015625,8,0,20345,075c5cf8,en,128,560,0.5790909090909091,0.5388429752066116,True,110,115,0.8984375,0.1875,13,124,0.9924409429922142,0.9900849140129437,2026-08-15T16:03:44
275,edit,word_substitution,0.1484375,8,0,20345,075c5cf8,en,128,588,0.5769230769230769,0.5388429752066116,True,117,109,0.8515625,0.1796875,19,124,0.9964427748728262,0.9954003730041598,2026-08-15T16:03:44
276,edit,sentence_rewrite,0.203125,8,0,20345,075c5cf8,en,128,592,0.6050420168067226,0.5388429752066116,True,119,102,0.796875,0.1640625,26,124,0.9965506092735483,0.9952042770533932,2026-08-15T16:03:44
277,edit,paragraph_rewrite,0.5,8,0,20345,075c5cf8,en,128,677,0.5513274336283186,0.5388429752066116,True,113,64,0.5,0.140625,64,124,0.9873301368639732,0.9851568838576056,2026-08-15T16:03:44
278,edit,restoration,0.9765625,8,0,20345,075c5cf8,en,128,639,0.49112903225806454,0.5388429752066116,False,124,3,0.0234375,1.0,122,0,0.9985687559064149,1.0,2026-08-15T16:03:44
279,baseline,watermarked,1.0,9,0,21345,075c5cf8,en,128,599,0.667741935483871,0.5388429752066116,True,124,128,1.0,0.09375,0,124,1.0000000000000002,0.907129961315394,2026-08-15T16:03:44
280,baseline,reference,0.0,9,0,21345,075c5cf8,en,128,266,0.5057142857142857,0.5388429752066116,False,35,0,0.0,1.0,124,0,0.907129961315394,0.9999999999999998,2026-08-15T16:03:44
281,mixture,keep_prefix,1.0,9,0,21345,075c5cf8,en,128,599,0.667741935483871,0.5388429752066116,True,124,128,1.0,0.09375,0,124,1.0000000000000002,0.907129961315394,2026-08-15T16:03:44
282,mixture,keep_prefix,0.9,9,0,21345,075c5cf8,en,128,535,0.6591304347826087,0.5388429752066116,True,115,115,0.8984375,0.1953125,13,111,0.9992829029011788,0.9199719445418529,2026-08-15T16:03:44
283,mixture,keep_prefix,0.75,9,0,21345,075c5cf8,en,128,473,0.6572916666666667,0.5388429752066116,True,96,96,0.75,0.3359375,31,93,0.9937533296280094,0.9408903445380276,2026-08-15T16:03:44
284,mixture,keep_prefix,0.5,9,0,21345,075c5cf8,en,128,325,0.6609375,0.5388429752066116,True,64,64,0.5,0.578125,62,62,0.9102095616323883,0.9740476174271604,2026-08-15T16:03:44
285,mixture,keep_prefix,0.25,9,0,21345,075c5cf8,en,128,232,0.6090909090909091,0.5388429752066116,True,33,32,0.25,0.7890625,94,30,0.7441146450677291,0.9401194811944247,2026-08-15T16:03:44
286,mixture,keep_prefix,0.1,9,0,21345,075c5cf8,en,128,259,0.5742857142857143,0.5388429752066116,True,35,13,0.1015625,0.921875,113,11,0.9027816806836292,0.9990583084219147,2026-08-15T16:03:44
287,mixture,keep_prefix,0.0,9,0,21345,075c5cf8,en,128,266,0.5057142857142857,0.5388429752066116,False,35,0,0.0,1.0,124,0,0.907129961315394,0.9999999999999998,2026-08-15T16:03:44
288,mixture,keep_suffix,1.0,9,0,21345,075c5cf8,en,128,599,0.667741935483871,0.5388429752066116,True,124,128,1.0,0.09375,0,124,1.0000000000000002,0.907129961315394,2026-08-15T16:03:44
289,mixture,keep_suffix,0.9,9,0,21345,075c5cf8,en,128,606,0.6483870967741936,0.5388429752066116,True,124,115,0.8984375,0.171875,11,113,0.9997812455348638,0.9075978246033848,2026-08-15T16:03:44
290,mixture,keep_suffix,0.75,9,0,21345,075c5cf8,en,128,633,0.6298387096774194,0.5388429752066116,True,124,96,0.75,0.2734375,30,94,0.9993774482384087,0.9003180878969951,2026-08-15T16:03:44
291,mixture,keep_suffix,0.5,9,0,21345,075c5cf8,en,128,540,0.6071428571428571,0.5388429752066116,True,98,64,0.5,0.515625,62,62,0.9971459975782379,0.9324971970200814,2026-08-15T16:03:44
292,mixture,keep_suffix,0.25,9,0,21345,075c5cf8,en,128,392,0.5787878787878787,0.5388429752066116,True,66,32,0.25,0.7578125,93,31,0.9748781680246034,0.9745307602803523,2026-08-15T16:03:44
293,mixture,keep_suffix,0.1,9,0,21345,075c5cf8,en,128,330,0.5404255319148936,0.5388429752066116,True,47,13,0.1015625,0.8984375,111,13,0.9432721583610474,0.9940057799184664,2026-08-15T16:03:44
294,mixture,keep_suffix,0.0,9,0,21345,075c5cf8,en,128,266,0.5057142857142857,0.5388429752066116,False,35,0,0.0,1.0,124,0,0.907129961315394,0.9999999999999998,2026-08-15T16:03:44
295,mixture,scattered,1.0,9,0,21345,075c5cf8,en,128,599,0.667741935483871,0.5388429752066116,True,124,128,1.0,0.09375,0,124,1.0000000000000002,0.907129961315394,2026-08-15T16:03:44
296,mixture,scattered,0.9,9,0,21345,075c5cf8,en,128,559,0.5975806451612903,0.5388429752066116,True,124,115,0.8984375,0.1640625,12,112,0.9992195924924181,0.9148488896790476,2026-08-15T16:03:44
297,mixture,scattered,0.75,9,0,21345,075c5cf8,en,128,504,0.5330645161290323,0.5388429752066116,False,124,96,0.75,0.296875,31,93,0.9951149837695652,0.9221165534117075,2026-08-15T16:03:44
298,mixture,scattered,0.5,9,0,21345,075c5cf8,en,128,445,0.49401709401709404,0.5388429752066116,False,117,64,0.5,0.515625,62,62,0.986917055073475,0.9214702166724643,2026-08-15T16:03:44
299,mixture,scattered,0.25,9,0,21345,075c5cf8,en,128,358,0.4959183673469388,0.5388429752066116,False,98,32,0.25,0.75,92,32,0.9831073655570312,0.9349575677360121,2026-08-15T16:03:44
300,mixture,scattered,0.1,9,0,21345,075c5cf8,en,128,320,0.51,0.5388429752066116,False,80,13,0.1015625,0.8984375,111,13,0.973384813431605,0.9555994683032036,2026-08-15T16:03:44
301,mixture,scattered,0.0,9,0,21345,075c5cf8,en,128,266,0.5057142857142857,0.5388429752066116,False,35,0,0.0,1.0,124,0,0.907129961315394,0.9999999999999998,2026-08-15T16:03:44
302,edit,spelling,0.03125,9,0,21345,075c5cf8,en,128,611,0.6419354838709678,0.5388429752066116,True,124,124,0.96875,0.09375,4,124,0.9997119187777412,0.910374542850076,2026-08-15T16:03:44
303,edit,grammar,0.0625,9,0,21345,075c5cf8,en,128,609,0.6137096774193549,0.5388429752066116,True,124,120,0.9375,0.09375,8,124,0.9998211976016835,0.9048303616181697,2026-08-15T16:03:44
304,edit,punctuation,0.0390625,9,0,21345,075c5cf8,en,128,613,0.6411290322580645,0.5388429752066116,True,124,123,0.9609375,0.09375,5,124,0.9996455360155625,0.9104882316515748,2026-08-15T16:03:44
305,edit,light_copyedit,0.1015625,9,0,21345,075c5cf8,en,128,604,0.5911290322580646,0.5388429752066116,True,124,115,0.8984375,0.09375,13,124,0.9988149224897589,0.910387391425584,2026-08-15T16:03:44
306,edit,word_substitution,0.1484375,9,0,21345,075c5cf8,en,128,627,0.5741935483870968,0.5388429752066116,True,124,109,0.8515625,0.09375,19,124,0.9969464810139518,0.9100403449065418,2026-08-15T16:03:44
307,edit,sentence_rewrite,0.203125,9,0,21345,075c5cf8,en,128,633,0.6379032258064516,0.5388429752066116,True,124,102,0.796875,0.0859375,26,125,0.998673635115592,0.908840241732701,2026-08-15T16:03:44
308,edit,paragraph_rewrite,0.5,9,0,21345,075c5cf8,en,128,665,0.5967741935483871,0.5388429752066116,True,124,64,0.5,0.078125,64,126,0.9948196130988607,0.9093043101304067,2026-08-15T16:03:44
309,edit,restoration,0.96875,9,0,21345,075c5cf8,en,128,266,0.5057142857142857,0.5388429752066116,False,35,4,0.03125,1.0,124,0,0.907129961315394,0.9999999999999998,2026-08-15T16:03:44
